name,address,lat,lng,price_adult,open_hours,closed_days,phone
羽衣湯,東京都渋谷区本町３−２４−２０,35.6920009,139.684379199999,550,１４：００−２５：３０日曜は１３時から営業,金曜,03-3372-4118
仙石湯,東京都渋谷区西原２−２７−５,35.675075,139.678433,550,１６：００−２３：００,月曜,03-3466-7219
大黒湯（代々木上原）,東京都渋谷区西原３−２４−５,35.6709144999999,139.6830966,550,１５：００−２５：３０日曜は１２時から営業,水曜,03-3485-1701
中野温泉 天神湯,東京都中野区中野５−１０−１０,35.706746,139.6715572,550,１５：００−２３：３０（最終受付２３：００）,木曜、第１水曜,03-3387-2657
健康浴泉,東京都中野区東中野３−１７−３,35.7084905,139.681456499999,550,１５：００−２４：３０最終入場２４：００,水曜,03-3362-3524
松本湯,東京都中野区東中野５−２９−１２,35.711046,139.689600199999,550,１４：００−２４：００、日曜８：００−１２：００、１５：００−２４：００,木曜祝日は翌日休,03-3371-8392
照の湯,東京都中野区中央３−３０−６,35.6986581,139.6726658,550,１５：３０−２４：００,土曜,03-3381-8051
高砂湯,東京都中野区中央４−４９−２,35.7018382,139.6696964,550,１５：００−２４：３０,月曜祝日は翌日休,03-3380-4126
昭和浴場,東京都中野区中央５−２１−１２,35.6994632,139.6621331,550,１５：３０−２５：３０金曜は翌３時まで営業,水曜,03-3382-2414
クラブ湯,東京都中野区本町２−４７−５,35.696303,139.680770899999,550,１５：００−２４：３０,土曜,03-3373-0570
清春湯,東京都中野区弥生町２−１−９,35.6904508,139.6769325,550,１５：３０−２６：００,不定休,03-3373-0440
天然温泉 たからゆ,東京都中野区若宮１−４９−１,35.720122,139.648108399999,550,１３：００−２４：００（最終入場２３：３０）,月曜（祝日の場合は翌日火曜休業）,03-3330-4126
昭和湯,東京都中野区野方１−２１−１,35.712159,139.657985599999,550,１５：００−２４：３０,土曜,03-3385-3886
上越泉,東京都中野区野方１−５１−１０,35.7110174,139.6548914,550,１５：３０−２５：００,金曜,03-3388-9445
大和湯,東京都中野区大和町４−１−３,35.7131172,139.6485503,550,１５：００−２３：００（最終入場２２：３０）,金曜,03-3339-5089
中野寿湯温泉,東京都中野区新井１−１４−１３,35.7112232,139.667010099999,550,１６：００−２４：３０,火曜,03-3387-2047
新越泉,東京都中野区新井５−１７−２,35.7153479,139.6701069,550,１５：００−２４：００,月曜,03-3386-4917
一の湯,東京都中野区沼袋１−３９−１０,35.7202361,139.663715499999,550,男湯１６：００−２６：００、女湯１６：００−２５：３０,水曜,03-3386-2836
えごた湯,東京都中野区江古田３−５−１２,35.7260663,139.6690902,550,１５：００−２４：００（最終入店は23：30まで。※サウナは23：00で受付を締め切ります）,月曜（祝日の場合は翌火曜休み）,03-3385-7800
香藤湯,東京都杉並区高円寺南５−１−７,35.7019905999999,139.6607692,550,１６：００−２４：００,金曜,03-3316-4514
なみのゆ,東京都杉並区高円寺北３−２９−２,35.7084731,139.646056199999,550,１５：００−２４：００日曜は８：００−１２：００も営業,水曜、土曜,03-3337-1861
小杉湯,東京都杉並区高円寺北３−３２−１７,35.7080815,139.6485893,550,平日１４：００−２５：３０、土・日・祝日は朝８：００−２５：３０,木曜,03-3337-6198
玉の湯,東京都杉並区阿佐谷北１−１３−７,35.7070733,139.639765099999,550,１５：００−２５：００,月・火曜,03-3338-7860
阿佐ヶ谷温泉 天徳泉,東京都杉並区阿佐谷北２−２２−１,35.7057678,139.6321964,550,１５：００−２５：００,水曜,03-3338-6018
杉並湯,東京都杉並区梅里１−１３−７,35.697266,139.650381299999,550,１５：４５−２４：００,月曜,03-3312-1221
ゆ家和ごころ　吉の湯,東京都杉並区成田東１−１４−７,35.6896501,139.639054799999,550,１３：３０−２２：００（最終入場２１：３０）土曜・日曜は8：00～11：00も営業,月曜,03-3315-1766
第二宝湯,東京都杉並区本天沼２−７−１３,35.7117004,139.624594099999,550,１５：３０−２４：００,金曜,03-3390-8623
井草湯,東京都杉並区下井草５−３−１５,35.7196881,139.614769799999,550,１４：３０−２２：３０（最終入店２２：００）,月曜,03-6913-7226
秀の湯,東京都杉並区桃井４−２−９,35.7123859,139.6026378,550,１５：３０−２５：３０,木曜,03-3399-6112
文化湯,東京都杉並区西荻北４−３−１０,35.706778,139.5962941,550,１６：００−２４：００,月曜、第２・第４火曜,03-3390-1051
天狗湯,東京都杉並区西荻南１−２１−４,35.6989679,139.6013966,550,１５：４５−２３：４５,火曜・金曜,03-3333-9461
GOKURAKUYA,東京都杉並区上荻２−４０−１４,35.7082422999999,139.6138785,550,１６：００−２４：００（最終受付２３：００）,火曜,03-3390-6764
大黒湯,東京都杉並区和泉１−３４−２,35.6760631,139.657343099999,550,１６：００−２２：００,火曜、水曜,03-3328-2137
吹上湯,東京都品川区北品川１−２５−１２,35.6206861,139.7403488,550,１５：３０−２２：３０,水曜・土曜,03-3471-3726
北品川温泉 天神湯,東京都品川区北品川２−２３−９,35.6178588,139.7433376,550,１５：００−２３：００最終入場２２：３０,金曜,03-3471-3562
西品川温泉 宮城湯,東京都品川区西品川２−１８−４,35.6117701,139.726183499999,550,平日１５：００−２４：００、土曜・祝日１３：００−２４：００、日曜１１：００−２４：００,水曜,03-3491-4856
高松湯,東京都品川区上大崎３−５−４,35.6345033,139.7193945,550,１６：００−２２：００,月曜,03-3441-8602
水神湯,東京都品川区南大井６−９−１０,35.591961858107005,139.7341013511001,550,１５：００−２２：００（最終入店２１：３０）,月曜（祝日の場合は翌日休）,03-3761-1425
すえひろ湯,東京都品川区大井１−４２−４,35.6040212,139.7322279,550,１５：００−２５：００、土・日曜・祝日は１０：００−２５：００,火曜,090-4326-0485
東京浴場,東京都品川区大井２−２２−１６,35.6035739,139.7287698,550,１５：００−２２：００,月曜（※12月は不定休）,03-3771-4959
みどり湯,東京都品川区西大井１−７−２６,35.6009574,139.723897999999,550,１４：４５−２４：００,火曜,03-3774-0744
ピース湯,東京都品川区西大井６−１５−１６,35.599874,139.7159626,550,１５：３０−２４：００,月曜、火曜祝日は営業,03-3772-5281
武蔵小山温泉　清水湯,東京都品川区小山３−９−１,35.6201713,139.7075432,550,１２：００−２４：００日曜は８：００−２４：００,月曜祝日の場合は営業,03-3781-0575
東京浴場,東京都品川区小山６−７−２,35.61503,139.6996774,550,５：００−１２：００、１４：００−２６：００,火曜祝日の場合は翌日休,03-6421-5739
中延温泉 松の湯,東京都品川区戸越６−２３−１５,35.6060593,139.7146846,550,１５：００−２４：００日曜１０：００−２４：００,月曜祝日月曜は営業（１５：００−２４：００）,03-3783-1832
星の湯,東京都品川区中延６−１−１０,35.6037095,139.710671199999,550,１５：００−２４：３０入店は２４：００まで,土曜,03-3781-1918
富士見湯,東京都品川区東中延１−３−８,35.6115003,139.7142429,550,１５：００−２３：３０、日曜１２：００−２３：３０,水曜,03-3782-6120
新生湯,東京都品川区旗の台４−５−１８,35.6027317,139.7056606,550,１５：３０−２４：３０土曜は15～24時半、日曜は11～24時、祝日月曜は13～24時,月曜祝日月曜は営業,03-3781-3476
大盛湯,東京都品川区二葉２−４−４,35.6048154,139.7261254,550,１５：００−２３：００,金曜,03-3788-8477
竹の湯,東京都大田区羽田１−１２−１６,35.5503258,139.7428277,550,１６：００−２３：３０,水曜,03-3741-2509
重の湯,東京都大田区羽田３−１６−１０,35.546007,139.7437029,550,１５：００−２４：００,火曜、土曜,03-3743-3659
宝湯,東京都大田区東糀谷３−４−８,35.5535891,139.741747,550,１５：３０−２３：３０日曜、祝日は１５時から営業,月曜、木曜,03-3743-2027
幸の湯,東京都大田区西糀谷１−２５−１５,35.5576355,139.7325584,550,６：００−１１：００、１４：００−２３：００,月曜,03-3741-4321
観音湯,東京都大田区西糀谷３−２４−１６,35.5540584,139.7360334,550,１６：００−２３：３０,不定休月末に翌月休告知,03-3741-9410
蒲田福の湯,東京都大田区蒲田１−１２−１５,35.5661061,139.7202754,550,１５：３０−２４：３０,木曜,03-3732-1245
寿湯,東京都大田区蒲田３−８−６,35.5640481999999,139.7241669,550,１５：３０−２３：４５,月曜,03-3735-9400
蒲田温泉,東京都大田区蒲田本町２−２３−２,35.5558882,139.718079,550,１０：００−２４：００,無休,03-3732-1126
大正湯,東京都大田区東蒲田１−２１−６,35.5632899999999,139.727225099999,550,１６：００−２３：３０,金曜,03-3731-6944
改正湯,東京都大田区西蒲田５−１０−５,35.5670476,139.7139733,550,１５：００−２３：３０,金曜,03-3731-7078
はすぬま温泉,東京都大田区西蒲田６−１６−１１,35.5654562,139.7086157,550,１５：００−２４：００,火曜,03-3734-0081
天神湯,東京都大田区南蒲田１−７−２３,35.5593017,139.727008599999,550,１４：００−２４：００土曜、祝日は１２時から、日曜は９時から営業,木曜,03-3731-7069
ヌーランド さがみゆ,東京都大田区仲六郷２−７−５,35.5522054,139.714632299999,550,１０：００−２３：００火曜日は入浴のみ営業（休憩施設はｃｌｏｓｅ）,無休,03-3739-1126
照の湯,東京都大田区仲六郷３−２３−６,35.5458342,139.7111247,550,１５：００−２２：００土、日、祝は１０時から営業,水曜、木曜,090-8490-8272
太平湯,東京都大田区南六郷１−５−１７,35.5504473,139.7215651,550,１５：３０−２１：３０,水曜、金曜,03-3738-1665
第五相模湯,東京都大田区南六郷２−７−２０,35.5478866,139.7198848,550,１５：３０−２４：００日曜は９～１２時も営業。日曜は２３時３０分まで。,月曜,03-3738-6249
草津湯,東京都大田区東矢口２−７−２１,35.565284,139.6998806,550,１２：００−２４：００,不定休,03-3758-2375
天狗湯,東京都大田区大森西２−１５−３,35.5777049,139.7302379,550,１４：３０−２２：３０,木曜、第三水曜,03-3761-0675
大森湯,東京都大田区大森西３−８−１７,35.5735498,139.7301548,550,１５：００−２３：００,第２、第４、第５火曜,03-3764-7844
あたり湯,東京都大田区大森西３−１１−２７,35.5738274,139.725435599999,550,１５：３０−２３：３０,月曜,03-3761-7601
久松温泉（休業中）,東京都大田区池上３−３１−１６,35.57378,139.7027464,550,１０：００−２４：００,火曜祝日は翌日休,03-3751-0119
桜館,東京都大田区池上６−３５−５,35.5684919,139.703171699999,550,１２：００−２５：００土、日、祝日は１０時から営業,無休,03-3754-2637
久が原湯,東京都大田区久が原２−１４−１５,35.5822621,139.697610199999,550,１４：００−２４：００土・日・祝日は１２：００より営業,月曜、第４火曜祝日の場合は翌日休,03-3754-4452
COCOFURO（ココフロ）ますの湯,東京都大田区南久が原２−１−２３,35.5799429,139.685817199999,550,６：００−２４：００最終入館２３：３０,3・6・9・12月の第2木曜,03-6410-4797
第二栗の湯,東京都大田区鵜の木２−４６−１,35.573138,139.678861,550,１４：００−２４：００,金曜,03-3757-1450
明神湯,東京都大田区南雪谷５−１４−７,35.5896248,139.6900993,550,１６：００−２２：００,５、１５、２５日（日曜、祝日の場合は翌日休）,03-3729-2526
調布弁天湯,東京都大田区北嶺町１０−１１,35.5863224,139.682244699999,550,１５：３０−２３：００,月曜、火曜、木曜,03-3720-4434
八幡湯,東京都世田谷区太子堂５−２１−４,35.6481167,139.6662155,550,１５：００−２３：００,金曜、土曜、第３木曜,03-3422-3275
弘善湯,東京都世田谷区下馬２−３６−１５,35.6410484,139.6740511,550,１５：３０−２４：００,土曜,03-3410-4126
富士見湯（休業中）,東京都世田谷区太子堂２−３３−１０,35.647037,139.672126,550,１５：００−２４：００,木曜,03-3421-0771
千代の湯（休業中）,東京都世田谷区三軒茶屋２−１２−７,35.6426314,139.6695154,550,１６：００−２４：００,金曜,03-3410-2535
世田谷温泉　四季の湯,東京都世田谷区桜丘２−１８−２６,35.6453692,139.625052399999,550,１５：００−２３：００,月曜,03-3427-6312
鶴の湯,東京都世田谷区豪徳寺１−２３−２０,35.6522547,139.6464671,550,１５：００−２３：００,火曜、水曜,03-3426-2360
宇田川湯,東京都世田谷区羽根木１−１４−１１,35.6663588,139.6594545,550,１５：５０−２３：００,月曜、金曜、第３土曜,03-3328-2574
月見湯温泉,東京都世田谷区赤堤５−３６−１６,35.6653777,139.635833899999,550,１５：３０−２３：００,月曜、火曜,03-3321-6738
山崎湯,東京都世田谷区梅丘２−１４−１５,35.6502578,139.6536638,550,１４：３０−２２：００,土曜,03-3427-1856
新寿湯,東京都世田谷区代田５−１１−７,35.6599318,139.6604185,550,１６：００−２４：００,月曜,03-3421-1126
北沢湯,東京都世田谷区上北沢４−１０−１１,35.6686603,139.625859399999,550,１５：３０−２３：００,水曜,03-3302-5265
増穂湯,東京都世田谷区南烏山５−２１−１５,35.6661711,139.602175399999,550,１４：４５−２２：００,金曜,03-3300-2664
湯パークレビランド,東京都世田谷区祖師谷１−２４−１,35.6462605,139.613583899999,550,１６：００−２４：００,火曜祝日は翌日休,03-3484-6768
松の湯（奥沢）,東京都世田谷区奥沢４−２４−２,35.6022919,139.6714331,550,１５：２０−２２：００,火・水曜,03-3720-5253
藤の湯,東京都世田谷区玉川台２−１−１６,35.6220059,139.6310309,550,１５：３０−２３：００,木曜、金曜,03-3700-3920
栄湯,東京都世田谷区用賀４−３１−３,35.6290799,139.6342524,550,１６：００−２３：３０,月曜、火曜,03-3700-8102
文化浴泉,東京都目黒区東山３−６−８,35.6497699,139.6872997,550,月・火・木・金曜１４：００−２５：００（最終受付２４：３０）、土・日曜１０：００−２４：００（最終受付２３：３０）,水曜,03-3792-4126
光明泉,東京都目黒区上目黒１−６−１,35.6455653,139.7002542,550,１５：００−２５：００（最終受付２４：３０）,不定休,03-3463-9793
大黒湯（休業中）,東京都目黒区上目黒４−２５−１０,35.6417793,139.689688599999,550,１４：００−２４：００、土曜・日曜・祝日８：００−２４：００,第２木曜,03-3712-2641
大塚湯,東京都目黒区目黒４−２１−１９,35.6335944,139.6988519,550,１５：００−２１：３０（最終受付）,土曜,03-3791-0346
旭湯,東京都目黒区平町１−２５−２３,35.6171513,139.6772349,550,１５：３０−２３：００,月曜,03-3717-2641
千代の湯,東京都目黒区鷹番２−２０−３,35.6295612,139.6867365,550,１５：３０−２４：００（最終入場２３：３０）,月曜,03-3712-1271
湯〜ゆランドあずま,東京都豊島区西池袋４−１３−９,35.7285667,139.6995259,550,１５：３０−２５：３０日曜は１４：００から営業,火曜,03-3986-6997
妙法湯,東京都豊島区西池袋４−３２−４,35.7270972,139.697095699999,550,１５：００−２５：００,月曜,03-3957-8433
五色湯,東京都豊島区目白５−２１−４,35.7249890999999,139.696101499999,550,１６：００−２４：００、土・日曜１５：００−２４：００入浴受付最終23時30分、サウナ最終受付23時,水曜,03-3952-7237
健康ランド末広湯,東京都豊島区千早２−１４−１３,35.7328158,139.692398599999,550,１６：００−２４：３０日祝は１５：００～,金曜祝日は営業,03-3957-6274
小松湯,東京都豊島区池袋本町３−１−３,35.7416437,139.712177,550,１６：００−２４：００最終入店２３：３０,水曜、第１木曜,03-3983-0540
稲荷湯,東京都豊島区上池袋１−９−１７,35.7346616,139.71901,550,１５：５０−２５：００,水曜,03-3918-6712
ゆラックス,東京都豊島区上池袋２−１０−６,35.7355502,139.7165296,550,平日１６：００−２１：３０（最終受付２０：３０）、日曜・祝日１６：００−２１：００（最終受付２０：００）,土曜,
平和湯,東京都豊島区池袋２−６４−１１,35.7353027,139.711243999999,550,１５：００−２５：００（最終受付２４：３０）,月曜、第3火曜,03-3971-7820
前田湯,東京都豊島区池袋４−１２−２５,35.7391604,139.706802599999,550,１５：３０−２４：００,日曜,03-3971-2261
宮下湯,東京都豊島区巣鴨１−３０−２,35.7319731,139.7377755,550,１５：００−２４：００,木曜,03-3941-0379
巣鴨湯,東京都豊島区巣鴨４−１３−９,35.7384169,139.7301452,550,１５：００−２４：００、土日祝１２：００−２４：００,火曜,03-6826-9126
やすらぎの湯　ニュー椿,東京都豊島区巣鴨５−２０−３,35.7414388,139.731094999999,550,１５：００−２４：００,木曜,03-3918-1720
大塚記念湯,東京都豊島区南大塚３−３８−１５,35.7299872,139.7268957,550,１４：００−２５：００２Ｆサウナ（別料金）,金曜,03-3986-0126
香取湯,東京都豊島区駒込６−１６−６,35.7399973,139.742994299999,550,１４：３０−２４：００,金曜,03-3917-5582
えびす湯,東京都北区滝野川１−１−２０,35.7487658,139.7387609,550,１５：００−２４：００,月曜祝日は翌日休,03-3910-7392
鶴の湯,東京都北区滝野川１−１８−８,35.7470938,139.7369638,550,１５：００−２４：００日曜は１４：００から営業,金曜,03-3910-7244
飛鳥山温泉,東京都北区滝野川２−４３−２,35.7493657,139.734208399999,550,１４：３０−２４：００,火曜、水曜,03-3910-1380
滝野川浴場,東京都北区滝野川３−１７−５,35.7453952,139.7281811,550,１６：００−２４：００日曜、祝日は１５：００から営業,火曜,03-3917-6423
クアパレスゆうゆう,東京都北区滝野川７−１１−８,35.7447661,139.7210678,550,１３：３０−２４：００１月２日は朝湯を実施,金曜１月１日、３日は休業,03-3916-0689
大黒湯,東京都北区上中里２−３１−１２,35.7476494,139.747860299999,550,１５：００−２３：００日祝は１４：００−２３：００,火曜,03-3919-4476
松の湯,東京都北区田端４−３−９　繁栄ビル２階,35.7364699,139.752230999999,550,１５：００−２３：３０,月曜、木曜祝日は翌日休,03-3823-2203
豊島湯,東京都北区豊島３−１９−７,35.7610814,139.7459986,550,月～金曜15：30−23：00、日曜・祝日15：00−23：00（最終入場22：30）※ミストサウナは開店から22：00まで,土曜,03-3919-0705
宝泉湯,東京都北区豊島８−２３−５,35.7663446,139.7402544,550,１６：００−２２：３０,水曜,03-3919-3906
金星湯,東京都北区王子４−１−３,35.7609255,139.733177399999,550,１５：００−２５：００、日曜８：００−１２：００／１５：００−２２：００,金曜,03-3919-1637
やなぎ湯,東京都北区東十条３−５−１５,35.7650389,139.730874699999,550,１４：３０−２３：００,月曜（祝日の場合は翌日休）,03-3919-0364
COCOFURO（ココフロ）かが浴場,東京都北区王子本町２−２３−９ 2階,35.75537592057847,139.73189445767184,550,６：００−２４：００（最終受付２３：３０）,3・5・9・11月の第3火曜,03-5948-5262
十條湯,東京都北区十条仲原１−１４−２,35.7628444,139.7201201,550,１５：００－２３：００日曜は８：００－１２：００も営業,金曜,03-3900-4600
岩の湯,東京都北区岩淵町３１−２,35.7845443,139.7234719,550,１５：３０−２３：３０,金曜,03-3901-5405
お玉湯,東京都北区赤羽北１−２５−１３,35.7867715,139.714480999999,550,１５：４５−２２：００,月曜、水曜（月曜祝日の場合は火曜）,03-3909-5884
富士の湯,東京都北区西が丘１−２５−１４,35.7708238,139.7127067,550,１５：３０−２１：３０（最終受付２１：００）,土曜、日曜、不定休 水曜　※当面の間、毎週月曜のみ営業,03-3900-0718
藤の湯,東京都北区神谷３−２３−１２,35.772455,139.730276,550,１４：３０−２３：３０12月は朝風呂（8：00−12：00）も営業,木曜,03-3901-3078
平和湯,東京都北区神谷３−４１−１３,35.7704578,139.732535399999,550,１５：００−２４：００,金曜,03-3901-5660
ＨＯＴランドみどり湯,東京都北区志茂３−２５−９,35.7795176,139.7332851,550,１５：００−２３：００日曜１３：００−２３：００,月曜（祝日は翌日休）月に１度連休あり,03-5249-1426
テルメ末広,東京都北区志茂５−１６−１４,35.7825143,139.731118499999,550,１４：００−２３：００,金曜（不定期連休あり）,03-3901-6316
露天風呂ゆの花,東京都北区浮間４−６−１０,35.788754,139.6972547,550,１５：００−２３：００最終入店時間２２：４０,月曜,03-5392-1233
ゆーらんど,東京都板橋区板橋１−４１−１３,35.7488653,139.715415399999,550,１３：３０−２５：００,月曜（祝日でも月曜休）,03-3579-1126
金松湯,東京都板橋区大山東町５５−３,35.7491647,139.7038053,550,１５：３０−２３：３０,火曜,03-3961-0007
第二富士見湯,東京都板橋区幸町２０−５,35.74419,139.699642,550,１６：００−２４：００日曜、祝日は１５時から営業,土曜,03-3955-5622
梅の湯（休業中）,東京都板橋区仲宿２２−６,35.7556977,139.7107906,550,１５：３０−２４：００,水曜,03-3961-8378
愛染湯,東京都板橋区大和町４６−７,35.7566001,139.703966199999,550,14：30－22：20（女湯閉店22：30／男湯閉店23：00)男性サウナは2時間まで、開店から22：30まで利用可（受付は22：00まで）,金曜、第４木曜,03-3962-4576
一の湯,東京都板橋区栄町２０−１１,35.753367,139.702872,550,１４：３０−２３：３０（最終受付２３：００）,水曜,03-3961-6085
アクアセゾン,東京都板橋区常盤台３−１４−６,35.7616405,139.6843262,550,１３：３０−２３：００日曜は１２：００～２３：００,金曜,03-3967-4126
パブリバ八光,東京都板橋区東新町２−５６−１３,35.7532607,139.683323699999,550,１５：３０−２３：３０,水曜,03-3956-6276
寿湯,東京都板橋区上板橋１−２１−４,35.7617459,139.6754769,550,１５：３０−２３：００,火曜※月1回連休あり（その都度掲示）,03-3933-4911
湯～ハウス,東京都板橋区上板橋３−１８−１２,35.7652788,139.6731271,550,１５：００−２３：３０（最終入店２３：００）サウナ１５：００−２２：００（最終入店２１：３０）,金曜、月末の木曜,03-3932-1856
大黒湯,東京都板橋区大谷口１−４７−５,35.7429729,139.689395699999,550,１５：００−２４：００,火曜,03-3974-2953
クアパレス藤,東京都板橋区南町３９−１０,35.7408515,139.699556,550,１５：３０−２４：００日曜・祝日１４：００−２４：００,水曜、第1木曜,03-3959-1126
みやこ湯,東京都板橋区熊野町３４−１４,35.7432571,139.704938699999,550,１５：３０−２４：００,金曜、第3木曜,03-3956-0631
松の湯,東京都板橋区志村３−２８−６,35.7787107,139.687261499999,550,１４：００−２２：００,金曜、隔週土曜,03-3966-3911
紀の国湯,東京都板橋区坂下２−３３−４,35.7843486,139.6798842,550,１５：００−２３：００,月曜,03-3960-2536
清水湯,東京都板橋区大原町２４−３,35.7680626,139.698599699999,550,１５：３０−２２：３０※日曜・祝日は15時から営業,月曜祝日は翌日休,03-3960-3941
初音湯,東京都板橋区成増３−４１−１６,35.7824362,139.6294328,550,１５：００−２３：００,不定休,03-3930-8668
岩の湯,東京都板橋区赤塚６−１２−２,35.7747212,139.644073599999,550,１５：３０−２３：００日曜は１３～２１時,木曜、金曜,03-3930-3750
ときわ健康温泉,東京都板橋区中台１−２５−５,35.7665677,139.6793126,550,１４：００−２３：００日曜は９：００−２３：００,月曜祝日は翌日休,03-3933-1487
第一金乗湯,東京都板橋区若木１−１９−６,35.7687534,139.671179899999,550,１６：００−２４：００日曜は１５時から営業,不定休,03-3933-4357
功泉湯,東京都板橋区西台２−１７−２０,35.7795296,139.6730766,550,１５：００−２３：００,水曜,03-3933-2904
黄金湯,東京都板橋区徳丸５−２−２,35.7763547,139.658025299999,550,１５：００−２２：００,月曜祝日の場合は翌日休,03-5398-3406
江古田湯,東京都練馬区旭丘１−１７−３,35.7325127999999,139.6761917,550,１５：００−２３：００,水曜（昼湯開催時はSNSで告知）,03-3953-9275
浅間湯,東京都練馬区栄町３８−３,35.7390593,139.671894599999,550,１６：００−２３：５０,金曜,03-3991-2406
川場湯,東京都練馬区桜台３−１５−１４,35.747275,139.6670281,550,１５：００−２４：００,月曜、火曜,03-3991-7381
天然温泉 久松湯,東京都練馬区桜台４−３２−１５,35.741383,139.661781,550,１１：００−２３：００,火曜,03-3991-5092
平和湯,東京都練馬区中村南３−１１−２,35.726138,139.6409645,550,１５：３０−２４：００,金曜,03-3990-1666
中村浴場,東京都練馬区中村北３−３−１１,35.7364786,139.641086399999,550,１５：３０−２４：００,月曜,03-3999-2610
貫井浴場,東京都練馬区貫井２−２０−１６,35.7402194999999,139.632609199999,550,１５：００−２４：００,月曜祝日は翌日休,03-3970-4126
ゆ～ポッポ,東京都練馬区北町６−４−１３,35.7600234,139.655770399999,550,１５：００−２３：００※入店は２２：００まで,月曜祝日は営業,03-3933-3564
桑の湯,東京都練馬区北町８−５−２,35.7643949,139.6493874,550,１５：００−２２：００,月曜,03-3933-5040
小川バスマンション,東京都練馬区田柄２−３２−２０,35.7686554,139.6452375,550,１５：３０−２２：００,金曜,03-3939-0639
たつの湯,東京都練馬区石神井台６−１９−２６,35.7389153,139.5796527,550,１５：００−２２：３０（最終受付２２：００）,月曜,03-3922-0753
練馬湯遊邸 松の湯,東京都練馬区石神井台７−１１−１,35.730158,139.5793363,550,１５：００−２３：００,水曜,03-6904-7667
豊宏湯,東京都練馬区石神井町３−１４−８,35.7419324,139.6037506,550,１５：３０−２３：００,水曜、木曜,03-3996-8650
第二亀の湯,東京都練馬区関町北１−１５−７,35.7253697,139.577553299999,550,１２：００－２３：００,月曜,03-3920-3542
三原台 富士の湯,東京都練馬区三原台１−３０−１,35.7505646,139.602894699999,550,１５：００−２２：００,月曜、火曜,03-3923-5811
美寿々湯,東京都練馬区大泉町６−１０−２,35.7560332,139.594934299999,550,１６：００−２２：３０日曜、祝日は１５：００から営業,月曜・金曜祝日は翌日休,03-3924-5010
美保湯（休業中）,東京都立川市羽衣町１−２−１８,35.6981858,139.4229589,550,１５：００−２３：５０,7日、17日、27日日曜、祝日の場合は翌日休,042-524-7057
松見湯,東京都立川市羽衣町１−８−１２,35.6965054,139.425814299999,550,１５：００−２３：００,２、１２、２２日,042-523-4771
立川湯屋敷 梅の湯,東京都立川市高松町３−１３−２,35.7032268,139.4164316,550,１５：００−２４：００,無休正月三が日を除く,042-522-3800
鳩の湯,東京都国立市東２−８−１９,35.6948696,139.4522649,550,１３：００−２３：００,月曜,042-572-0918
富士見湯健康セントー,東京都東大和市南街６−１−２５,35.7373896,139.4298599,550,１５：００−２３：００,火曜祝日は営業、月末の火曜は営業,042-567-1126
神明湯,東京都東大和市新堀１−１４３２−５９,35.7398532,139.4496192,550,１５：００−２３：００,金曜,042-562-2711
砂川湯,東京都武蔵村山市学園３−６８−１,35.7446993,139.4053063,550,１５：００−２２：３０日曜は８：００−１１：００、１５：００−２２：３０,月曜祝日は営業,042-843-8878
昭和湯,東京都昭島市玉川町４−３−７,35.7048478,139.3803792,550,１５：００−２２：００,月曜、木曜、金曜,042-541-3122
富士見湯,東京都昭島市中神町１２６０,35.709746,139.380841,550,１２：００－翌日朝９：００まで（待合室は１０：００までご利用可能）,月曜（月曜祝日時は営業、翌火曜休業）,042-541-2081
ぬくい湯,東京都小金井市貫井北町３−４−４,35.7072611,139.497499999999,550,１６：００−２３：００,月曜,042-383-5757
桃の湯,東京都国分寺市東元町３−１−２０,35.6939178,139.480729699999,550,１６：００−２４：００,７、１７、２７日日曜は前日休、祝日は翌日休,042-321-2610
旭湯,東京都府中市宮西町３−６−２,35.6719397,139.474186599999,550,１５：３０−２３：００日曜は１４：００から営業,月曜,042-361-9362
府中湯楽館 桜湯,東京都府中市宮町１−２３−３,35.6707329,139.4819999,550,１６：００−２３：００,無休,042-319-0043
松の湯（府中）,東京都府中市新町３−６−５,35.6924832,139.4877961,550,１６：００−２３：００,月曜祝日は翌日休,042-365-0204
藤の湯,東京都府中市朝日町２−２７−２０,35.6767848,139.518399199999,550,１６：００−２３：００,月曜,042-361-4422
調布鶴の湯,東京都調布市下石原１−１０−２,35.6572716,139.5353462,550,６：００−２５：００※ １０：００−１２：００  清掃,火曜,
神代湯,東京都調布市菊野台１−１３−１,35.6545807,139.566282399999,550,１４：００−２３：００,水曜 （祝日は翌日休）,042-489-2641
梅の湯,東京都調布市深大寺東町６−９−５,35.6752195,139.557679,550,１５：００−２２：３０日曜は１３：００から営業,月曜祝日は翌日休,042-482-4526
湯の森 深大湯,東京都調布市深大寺北町６−１７−３,35.6774189,139.5465189,550,１５：００−２３：００日曜は１３：００−２３：００,木曜、第３水曜,042-482-4652
富の湯,東京都狛江市西野川４−５−１４,35.6465514,139.5697132,550,１４：００−２４：００日曜は８：００−１２：００も営業,月曜,03-3488-2272
狛江湯,東京都狛江市東和泉１−１２−６,35.6326119,139.5794576,550,１３：００−２３：００,火曜,03-3489-3881
お湯どころ野川,東京都狛江市東野川１−３０−１４,35.6413383,139.582931499999,550,１７：００−２４：００（最終入店２３：３０）日曜、祝日は１５：００から営業,月曜祝日は翌日休／毎月最後の月、火曜は連休（最終月曜が祝日の場合は前の週の月、火曜連休）,03-3488-2642
